id	title	link	price	condition	BRAND	mpn	shipping_weight	image_link	product_type	availability	description	"Google product category"	gtin
155-060	"Air Tire Chuck with Clip"	http://www.cmlsupply.com/air-tire-chuck-with-clip.html	2.99	New	"CML Supply"	155-060	0.3000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/1/5/155-060.jpg	"Business & Industrial"	"In Stock"	"<p>Right angle air chuck with spring-loaded lever to ensure mating with tire valve</p>
<p>- Cast aluminum head, steel spring for durability</p>
<p>- Frees hands for good tire/rim bead when mounting tires</p>
<p>- Maximum air pressure: 125 PSI</p>
<p>- 1/4&quot; female NPT</p>"	"Hardware > Tools > Blowguns"	
156-111	"Air Impact Wrench 3/4"" Gun 1000 ft/lbs Torque by Neiko Tools"	http://www.cmlsupply.com/air-impact-wrench-3-4-gun-1000-ft-lbs-torque-by-neiko-tools.html	149.99	New	"Neiko Tools"	31393A	14.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/1/5/156-111.jpg	"Business & Industrial"	"In Stock"	"<p>Power your way through the toughest nuts and bolts with this heavy-duty pneumatic gun using 1000 ft/lbs of torque!</p>
<p>&nbsp;</p>
<p>*Max Torque: 1000ft/lb</p>
<p>*Drive: 3/4&quot; Square</p>
<p>*Bolt Capacity: 1&quot;</p>
<p>*Air Consumption: 12cfm@ 90psi</p>
<p>*Max Speed: 3,800rpm</p>
<p>*Air Inlet: 1/4&quot; NPT</p>
<p>*Hose Size Req'd: 3/8&quot;</p>
<p>Warranty: 90 days money back or exchange</p>"	"Hardware > Tools > Impact Wrenches & Drivers"	837013313939
306-001	"Ratcheting Box Ratchet Wrenches Metric SAE combo set"	http://www.cmlsupply.com/ratcheting-box-ratchet-wrenches-metric-sae-combo-set.html	23.99	New	"Michigan Industrial Tools"	306-001	4.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/0/306-001.jpg	"Business & Industrial"	"In Stock"	"<p><img height=""40"" src=""http://www.cmlsupply.com/bestvalue1sm.jpg"" alt=""Best Value"" /></p>
<p>10-piece set of MIT ratcheting wrenches. These are designed for heavy-duty use.</p>
<ul>
    <li>Durable Nylon housing over Heat treated chrome plated carbon steel panels.</li>
    <li>Precision machined Carbon steel 6-point box ends</li>
    <li>Push button reversing without removing tool</li>
</ul>
<div>5 piece SAE (inch) set includes:</div>
<ul>
    <li>7/32 x 9/32&quot;</li>
    <li>1/4 x 5/16&quot;</li>
    <li>3/8 x 7/16&quot;</li>
    <li>1/2 x 9/16&quot;</li>
    <li>5/8 x 3/4&quot;</li>
</ul>
<div>5 piece metric set includes:</div>
<ul>
    <li>5.5 x 7mm</li>
    <li>6 x 8mm</li>
    <li>9 x 10mm</li>
    <li>13 x 14mm</li>
    <li>16 x 19mm</li>
</ul>
<p>Warranty: MIT Tools have a 30-day satisfaction guarantee directly through us, and a LIFETIME warranty directly through Michigan Industrial Tools.</p>
<p>Ship Weight: 4 lbs.</p>
<p><img border=""0"" align=""middle"" width=""120"" src=""http://www.cmlsupply.com/mitlogosm.jpg"" alt=""Michigan Industrial Tools"" /></p>"	"Hardware > Tools"	
306-002	"Ratcheting Box Ratchet Wrenches SAE / Inch Set"	http://www.cmlsupply.com/ratcheting-box-ratchet-wrenches-sae-inch-set.html	12.99	New	"Michigan Industrial Tools"	2205	2.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/0/306-002.jpg	"Business & Industrial"	"In Stock"	"<div>5-piece set of MIT ratcheting wrenches. These are designed for heavy-duty use.  <img border=""0"" align=""middle"" width=""100"" src=""http://www.cmlsupply.com/mitlogosm.jpg"" alt=""Michigan Industrial Tools"" /></div>
<ul>
    <li>Durable Nylon housing over Heat treated chrome plated carbon steel panels.</li>
    <li>Precision machined Carbon steel 6-point box ends</li>
    <li>Push button reversing without removing tool</li>
</ul>
<div>5 piece SAE (inch) set includes:</div>
<ul>
    <li>7/32 x 9/32?</li>
    <li>1/4 x 5/16?</li>
    <li>3/8 x 7/16?</li>
    <li>1/2 x 9/16?</li>
    <li>5/8 x 3/4?</li>
</ul>
<div>Warranty: 30 days money back or exchange.</div>
<div>Ship Weight: 2 lbs.</div>"	"Hardware > Tools"	
306-003	"Ratcheting Box Ratchet Wrenches Metric Set"	http://www.cmlsupply.com/ratcheting-box-ratchet-wrenches-metric-set.html	12.99	New	"Michigan Industrial Tools"	2210	2.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/0/306-003.jpg	"Business & Industrial"	"In Stock"	"<div>10-piece set of MIT ratcheting wrenches. These are designed for heavy-duty use.  <img border=""0"" align=""middle"" width=""100"" src=""http://www.cmlsupply.com/mitlogosm.jpg"" alt=""Michigan Industrial Tools"" /></div>
<ul>
    <li>Durable Nylon housing over Heat treated chrome plated carbon steel panels.</li>
    <li>Precision machined Carbon steel 6-point box ends</li>
    <li>Push button reversing without removing tool</li>
</ul>
<div>5 piece metric set includes:</div>
<ul>
    <li>5.5 x 7mm</li>
    <li>6 x 8mm</li>
    <li>9 x 10mm</li>
    <li>13 x 14mm</li>
    <li>16 x 19mm</li>
</ul>
<div>Warranty: 30 days money back or exchange.</div>
<div>Ship Weight: 2 lbs.</div>"	"Hardware > Tools"	
308-100	"Mini Utility Knife Blade Replacement 10 Pack"	http://www.cmlsupply.com/mini-utility-knife-blade-replacement-10-pack.html	2.99	New	"CML Supply"	308-100	0.1200	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/0/308-100.jpg	"Business & Industrial"	"In Stock"	"<p>Pack of 10 blades with dispenser. Compare to $1.99 for a pack of three !!!</p>
<ul>
    <li>Fits our MIT mini utility knife</li>
    <li>Fits Stanley Mitey Knife 10-039 10-139 and 10-239</li>
    <li>Compatible with Stanley Blade 10-031</li>
    <li>Fits Sheffield Knife 12116, 12125, 12121</li>
    <li>Compatible with Sheffield Blade 12851</li>
    <li>Packaged in safety dispenser as pictured</li>
    <li>Dimensions: Approx 1-1/8&quot; tip to tip, 9/16&quot; across top, 3/8&quot; high</li>
</ul>
<p>&nbsp;</p>"	"Hardware > Tools"	792363937894
313-003-10X	"Eye Loupe 10X magnification"	http://www.cmlsupply.com/eye-loupe-10x-magnification.html	2.39	New	Carson	LL-10	0.2000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/313-003.jpg	"Business & Industrial"	"In Stock"	"<p>General purpose inspection loupe. Optical quality glass lens. Rests comfortable and naturally in the eye socket. Lightweight, yet sturdy.</p>
<p>Plastic mount. 1&quot; lens. Working distance is 1&quot;.</p>"	"Office Supplies > Office Instruments > Magnifiers"	
313-004-3pc	"Carson Magniloupe Eye Loupe with cushion 3pc Set"	http://www.cmlsupply.com/carson-magniloupe-eye-loupe-with-cushion-3pc-set.html	10.99	New	Carson	313-004-3pc	0.3000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/313-004-3pc.jpg	"Business & Industrial"	"In Stock"	"<p>Set contains 4x 6x 8x inspection loupes with rubber comfort ring.  <br />
Perfect for stamp or coin collectors, jewelry or watch making, or electronics technicians.</p>
<p>Optical quality glass lens. Rests comfortably and naturally in the eye socket. Lightweight, yet sturdy. <br />
Plastic mount. Rubber cushion for comfort. All have a 1&quot; lens.</p>
<p>Manufactured by Carson Optical, a premier name in magnification instruments. MSRP is $12 !</p>
<ul>
    <li>4X has a 2.5&quot; working distance</li>
    <li>6X has a 2.0&quot; working distance</li>
    <li>8X has a 1.0&quot; working distance</li>
</ul>
<p>Carson Magniloupe ML-44, ML-66, ML-88</p>"	"Office Supplies > Office Instruments > Magnifiers"	
313-010	"Carson Stand Inspection Magnifier 10X 1"" Glass Eye Loupe"	http://www.cmlsupply.com/carson-stand-inspection-magnifier-10x-1-glass-eye-loupe.html	4.79	New	Carson	LL-10	0.2500	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/313-010.jpg	"Business & Industrial"	"In Stock"	"<p>Carson LumiLoupe 10X magnifier with 1&quot; Diameter Lens. Ideal for examining prints, drawings, etc.</p>
<ul>
    <li>1&quot; diameter dual lens mounted on a clear acrylic base.</li>
    <li>Fixed focus</li>
    <li>Base permits ambient light to illuminate subject for clear bright viewing.</li>
</ul>
<p>Carson Model: LL-10</p>
<p>Shipping weight: 0.2 Lbs.</p>"	"Office Supplies > Office Instruments > Magnifiers"	
313-050	"Aven MightyScope USB Digital Microscope 200X with Stand"	http://www.cmlsupply.com/aven-mightyscope-usb-digital-microscope-200x-with-stand.html	194.99	New	Aven	26700-200	3.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/313-050.jpg	"Business & Industrial"	"In Stock"	"<h2 align=""center"">A compact digital microscope with a USB interface and 10x-200x magnification!</h2>
<p align=""center""><a target=""_blank"" href=""http://www.cmlsupply.com/MightyScope/gallery/index.htm"">Click Here to go to our MightyScope image gallery</a></p>
<!-- 
<table width=""75%""  border=""1"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tr align=""left"">
<td width=""66%"" height=""30""><p align=""center""><a href=""MightyScope_lg.jpg"" target=""_blank""><img src=""MightyScope_md.jpg"" alt=""Aven Mighty Scope"" width=""250"" border=""0""></a></p>
 -->
<p align=""left""><strong>The Digital Age<br />
</strong>   Digital image capture, storage and manipulation is ushering in a new age in microscopy.   Digital microscope cameras provide you a broader range of functionality, flexibility and portability,    expanding your capabilities beyond the traditional optical laboratory microscope.</p>
<p>&nbsp;</p>
<p align=""left"">The Mighty Scope is lightweight, handy, and&nbsp;amazingly easy to use!   Plug&nbsp;it&nbsp;into the USB port of your PC or laptop and you're ready to go!   All it takes is a&nbsp;simple press of the Microtouch shutter trigger to quickly and convenient capture your magnified image.   With its high resolution magnification (10X - 200x), simple operation, and compact&nbsp;size,   The Mighty Scope&nbsp;puts the world of microphotography at your fingertips.</p>
<p align=""left"">CML#-313-050</p>
<p>&nbsp;</p>
<p align=""center""><a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/01b_Currency.jpg"" /></a> <a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/02a_Coin.jpg"" /></a> <a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/04b_CircuitBoard.jpg"" /></a> <a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/05b_Ring.jpg"" /></a> <a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/07b_Onion.jpg"" /></a></p>
<p>&nbsp;</p>
<table width=""75%"" cellspacing=""0"" cellpadding=""0"" border=""1"" align=""center"">
    <tbody>
        <tr align=""left"">
            <td colspan=""2"">
            <p align=""left""><strong>Features:</strong></p>
            </td>
        </tr>
        <tr align=""left"">
            <td colspan=""2"">
            <p align=""left"">Easy to use, 6-LED hand-held digital microscope with a USB interface.</p>
            <p align=""left"">Can be used for science and engineering work, dermatology, detailed repair, assembly and quality control<br />
            (i.e. electronics, mechanical, etc), hobbies &amp; collecting (coin, stamp, watch, jewelry, etc.), law enforcement<br />
            (counterfeit ID, crime lab, etc), entertainment and much more.</p>
            <p align=""left"">High resolution magnification at your fingertips. Detailed examination of any area you choose.</p>
            <p align=""left"">LED intensity can be adjusted using control wheel on body, and<br />
            an adjustable magnification from10X - 200X, all in one compact lens.</p>
            <p align=""left"">Microtouch Shutter trigger allows for convenient image capture when in hand held mode or mounted<br />
            on a stand.</p>
            <p align=""left"">Mighty Scope comes with software for easy capture of images or videos (measurement function included) and<br />
            adjustable stand. Optional boom type stand is also available.</p>
            <p align=""left"">Just plug into a PC and you are set to go!</p>
            </td>
        </tr>
    </tbody>
</table>
<p>&nbsp;</p>
<table width=""75%"" cellspacing=""0"" cellpadding=""0"" border=""1"" align=""center"">
    <tbody>
        <tr>
            <td>
            <p><strong>Specs:</strong></p>
            </td>
        </tr>
        <tr>
            <td>Aven Model:</td>
            <td>26700-200</td>
        </tr>
        <tr>
            <td>Image Sensor:</td>
            <td>1/4&quot; Color CMOS</td>
        </tr>
        <tr>
            <td>Effective Pixels (HxV):</td>
            <td>1280 x 1024</td>
        </tr>
        <tr>
            <td>Signal Output:</td>
            <td>USB 2.0</td>
        </tr>
        <tr>
            <td>Magnification:</td>
            <td>10x to 200x</td>
        </tr>
        <tr>
            <td>LED Light Type:</td>
            <td>6 White LEDs</td>
        </tr>
        <tr>
            <td>Working Distance:</td>
            <td>10x: 150mm | 20x: 95mm | 50x: 13mm</td>
        </tr>
        <tr>
            <td colspan=""2"">
            <div align=""center""><a target=""_blank"" href=""http://www.cmlsupply.com/mightyscope/MightyScope.pdf"">Click Here for PDF data sheet</a></div>
            </td>
            <td>&nbsp;</td>
        </tr>
    </tbody>
</table>
<p align=""center""><a target=""_blank"" href=""http://www.cmlsupply.com/MightyScope/gallery/index.htm"">Click Here to go to our MightyScope image gallery</a></p>
<p>&nbsp;</p>
<p align=""center""><a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/01a_Currency.jpg"" /></a> <a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/02b_Coin.jpg"" /></a> <a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/04a_CircuitBoard.jpg"" /></a> <a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/05a_Ring.jpg"" /></a> <a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img height=""100"" alt=""Click for Gallery"" src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/07a_Onion.jpg"" /></a></p>
<p>&nbsp;</p>
<p>Ship Weight: 3 Lbs</p>"	"Office Supplies > Office Instruments > Magnifiers"	
313-201	"Telescoping Bore Gauge Set 6 pcs"	http://www.cmlsupply.com/telescoping-bore-gauge-set-6-pcs.html	19.99	New	"CML Supply"	313-201	0.8000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/313-201.jpg	"Business & Industrial"	"In Stock"	"<p>A High quality set of bore gages. Telescoping Gage Set measures inside diameter. Great for engine work, metal working, and similar projects. Durable Satin Chrome finish</p>
<p>Minimum Measuring Range: 5/16&quot;</p>
<p>Maximum Measuring Range: 6&quot;</p>
<p>6 gauge set</p>
<p>Warranty: 30 days no-hassle return or exchange</p>
<p>Ship Weight: 0.75 lbs</p>"	"Hardware > Tools > Measuring Tools & Sensors > Gauges"	
316-700	"Heavy Duty Bungee Cord 1/2"" x 18"" Tie Down"	http://www.cmlsupply.com/heavy-duty-bungee-cord-1-2-x-18-tie-down.html	1.09	New	"CML Supply"	316-700	0.4000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/316-7xx.jpg	"Business & Industrial"	"In Stock"	"<p>If you have been frustrated by cheap ordinary bungee cords, you need these!</p>
<div><strong>Specs:</strong></div>
<ul>
    <li>12mm (1/2&quot;) diameter elastic cord with polyester cover</li>
    <li>heavy-duty cord provides constant tension and a firm hold</li>
    <li>Cord ends have steel bands to resist pull-out</li>
    <li>PVC coated steel hooks with end cap</li>
</ul>
<div><strong>Caution:</strong></div>
<ul>
    <li>Stretch cord carefully. Uncontrolled release can cause injury</li>
    <li>Always use approved hand and eye protection</li>
    <li>Do not stretch more than 75% of unstretched length</li>
    <li>User assumes all responsibility for safety of application</li>
</ul>
<p>Warranty: 30 days money-back or exchange for materials or workmanship.</p>
<p>Ship Weight: 5 ounces</p>"	"Hardware > Tools"	
316-701	"Heavy Duty Bungee Cord 1/2"" x 24"" Tie Down"	http://www.cmlsupply.com/heavy-duty-bungee-cord-1-2-x-24-tie-down.html	1.19	New	"CML Supply"	316-701	0.3750	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/316-7xx_1.jpg	"Business & Industrial"	"In Stock"	"<p>If you have been frustrated by cheap ordinary bungee cords, you need these!</p>
<div><strong>Specs:</strong></div>
<ul>
    <li>12mm (1/2&quot;) diameter elastic cord with polyester cover</li>
    <li>heavy-duty cord provides constant tension and a firm hold</li>
    <li>Cord ends have steel bands to resist pull-out</li>
    <li>PVC coated steel hooks with end cap</li>
</ul>
<div><strong>Caution:</strong></div>
<ul>
    <li>Stretch cord carefully. Uncontrolled release can cause injury</li>
    <li>Always use approved hand and eye protection</li>
    <li>Do not stretch more than 75% of unstretched length</li>
    <li>User assumes all responsibility for safety of application</li>
</ul>
<p>Warranty: 30 days money-back or exchange for materials or workmanship.</p>
<p>Ship Weight: 6 ounces</p>"	"Hardware > Tools"	837013507017
316-704	"Heavy Duty Bungee Cord 1/2"" x 36"" Tie Down"	http://www.cmlsupply.com/heavy-duty-bungee-cord-1-2-x-36-tie-down.html	1.59	New	"CML Supply"	316-704	0.6000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/316-7xx_2.jpg	"Business & Industrial"	"In Stock"	"<p>If you have been frustrated by cheap ordinary bungee cords, you need these!</p>
<div><strong>Specs:</strong></div>
<ul>
    <li>12mm (1/2&quot;) diameter elastic cord with polyester cover</li>
    <li>heavy-duty cord provides constant tension and a firm hold</li>
    <li>Cord ends have steel bands to resist pull-out</li>
    <li>PVC coated steel hooks with end cap</li>
</ul>
<div><strong>Caution:</strong></div>
<ul>
    <li>Stretch cord carefully. Uncontrolled release can cause injury</li>
    <li>Always use approved hand and eye protection</li>
    <li>Do not stretch more than 75% of unstretched length</li>
    <li>User assumes all responsibility for safety of application</li>
</ul>
<p>Warranty: 30 days money-back or exchange for materials or workmanship.</p>
<p>Ship Weight: 9 ounces</p>"	"Hardware > Tools"	
316-706	"Heavy Duty Bungee Cord 1/2"" x 48"" Tie Down"	http://www.cmlsupply.com/heavy-duty-bungee-cord-1-2-x-48-tie-down.html	1.85	New	"CML Supply"	316-706	0.6250	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/316-7xx_3.jpg	"Business & Industrial"	"In Stock"	"<p>If you have been frustrated by cheap ordinary bungee cords, you need these!</p>
<div><strong>Specs:</strong></div>
<ul>
    <li>12mm (1/2&quot;) diameter elastic cord with polyester cover</li>
    <li>heavy-duty cord provides constant tension and a firm hold</li>
    <li>Cord ends have steel bands to resist pull-out</li>
    <li>PVC coated steel hooks with end cap</li>
</ul>
<div><strong>Caution:</strong></div>
<ul>
    <li>Stretch cord carefully. Uncontrolled release can cause injury</li>
    <li>Always use approved hand and eye protection</li>
    <li>Do not stretch more than 75% of unstretched length</li>
    <li>User assumes all responsibility for safety of application</li>
</ul>
<p>Warranty: 30 days money-back or exchange for materials or workmanship.</p>
<p>Ship Weight: 10 ounces</p>"	"Hardware > Tools"	
316-708	"Heavy Duty Bungee Cord 1/2"" x 60"" Tie Down"	http://www.cmlsupply.com/heavy-duty-bungee-cord-1-2-x-60-tie-down.html	2.29	New	"CML Supply"	316-708	0.7000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/316-7xx_4.jpg	"Business & Industrial"	"In Stock"	"<p>If you have been frustrated by cheap ordinary bungee cords, you need these!</p>
<div><strong>Specs:</strong></div>
<ul>
    <li>12mm (1/2&quot;) diameter elastic cord with polyester cover</li>
    <li>heavy-duty cord provides constant tension and a firm hold</li>
    <li>Cord ends have steel bands to resist pull-out</li>
    <li>PVC coated steel hooks with end cap</li>
</ul>
<div><strong>Caution:</strong></div>
<ul>
    <li>Stretch cord carefully. Uncontrolled release can cause injury</li>
    <li>Always use approved hand and eye protection</li>
    <li>Do not stretch more than 75% of unstretched length</li>
    <li>User assumes all responsibility for safety of application</li>
</ul>
<p>Warranty: 30 days money-back or exchange for materials or workmanship.</p>
<p>Ship Weight: 11 ounces</p>"	"Hardware > Tools"	
316-710	"Heavy Duty Bungee Cord 1/2"" x 72"" Tie Down"	http://www.cmlsupply.com/heavy-duty-bungee-cord-1-2-x-72-tie-down.html	2.59	New	"CML Supply"	316-710	0.8000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/3/1/316-7xx_5.jpg	"Business & Industrial"	"In Stock"	"<p>If you have been frustrated by cheap ordinary bungee cords, you need these!</p>
<div><strong>Specs:</strong></div>
<ul>
    <li>12mm (1/2&quot;) diameter elastic cord with polyester cover</li>
    <li>heavy-duty cord provides constant tension and a firm hold</li>
    <li>Cord ends have steel bands to resist pull-out</li>
    <li>PVC coated steel hooks with end cap</li>
</ul>
<div><strong>Caution:</strong></div>
<ul>
    <li>Stretch cord carefully. Uncontrolled release can cause injury</li>
    <li>Always use approved hand and eye protection</li>
    <li>Do not stretch more than 75% of unstretched length</li>
    <li>User assumes all responsibility for safety of application</li>
</ul>
<p>Warranty: 30 days money-back or exchange for materials or workmanship.</p>
<p>Ship Weight: 13 ounces</p>"	"Hardware > Tools"	
555-052	"Flexible Shaft For power tools 1/4"" Keyless Chuck"	http://www.cmlsupply.com/flexible-shaft-for-power-tools.html	29.5	New	Enkay	115-C	3.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/5/555-052.jpg	"Business & Industrial"	"In Stock"	"<h2>A 56&quot; flexible shaft for your drill press, corded drill, or other tool that can't be positioned where you need it!</h2>
<p>Heavy Duty Flex Shaft, for use with bench grinders/buffers with a motor arbor attachment, drill presses, electric drills with stationary cradles, and more. Features a 1/4&quot; key-less chuck, 56&quot; shaft. Max RPM 10,000.</p>
<ul>
    <li>Increases versatility to help get into those hard to reach spots</li>
    <li>Extends the reach of your power tool or drill up to 56&quot;</li>
    <li>Features a keyless chuck</li>
    <li>Use to Drill, Grind, Sand, Polish or Buff</li>
    <li>Heavy Duty Construction allows  for a Max RPM 10,000</li>
</ul>
<p>Ship Weight: 3Lbs.</p>"	"Hardware > Tools > Tool Clamps"	
555-102	"Mini Keyless Chuck 1/4"" Shank For Micro Drill Bit"	http://www.cmlsupply.com/mini-keyless-chuck-1-4-shank-for-micro-drill-bits.html	6.93	New	"CML Supply"	555-102	0.1250	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/5/555-102.jpg	"Business & Industrial"	"In Stock"	"<p>Designed to be mounted in a drill chuck, or may be used by hand. 1/4&quot; shank is suitable for use in a cordless drill or drill press.</p>
<p>Shank: 1/4&quot; hex</p>
<p>Capacity: 0-.125&quot;</p>
<p>Black Oxide Finish With Knurled Aluminum Chuck</p>
<p>Overall Length: 2.5&quot;</p>
<p>Warranty: 30 days money back or exchange</p>
<p>Ship Weight: 4 ounces</p>"	"Hardware > Tools > Tool Clamps"	
704-005	"Precision Screwdriver and Driver Bit Set 20 pcs"	http://www.cmlsupply.com/precision-screwdriver-and-driver-bit-set-20-pcs.html	19.99	New	Aven	"av 13714"	1.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/704-005.jpg	"Business & Industrial"	"In Stock"	"<p>This useful set contains assorted slotted, phillips, star, hex, ball point, and pozi blades. Special quick release design makes blade changes quick and easy. Handle is 3&quot; (75mm).</p>
<p>Case is premium grade, with steel latch and cushioned lining.</p>
<p>Set Contains:</p>
<ul>
    <li>Phillips: #00, #0</li>
    <li>Slotted: 2.0mm, 2.5mm, 3.0mm, 4.0mm</li>
    <li>Torx: T-6, T-7, T-8, T-9, T-10</li>
    <li>Hex: 1.5mm, 2.0mm, 2.5mm</li>
    <li>Ball Point Hex: 1.5mm, 2.0mm, 2.5mm</li>
    <li>Pozi: #00, #0</li>
</ul>
<p>Aven Tools, catalog No 13714</p>
<p>Warranty: Aven Tools have a 30-day satisfaction guarantee through us, and a 1-Year warranty directly through Aven Tools.</p>
<p>Ship Weight: 1.0 lbs</p>
<p><img border=""0"" align=""middle"" width=""120"" alt=""Aven Tools"" src=""http://www.cmlsupply.com/avenlogosm.jpg"" />- av 13714</p>
<br />"	"Hardware > Tools > Screwdrivers > Manual Screwdrivers"	
704-010	"Aven Precision Screwdriver Set 7 pcs"	http://www.cmlsupply.com/aven-precision-screwdriver-set-7-pcs.html	19.49	New	Aven	13940	2.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/704-010.jpg	"Business & Industrial"	"In Stock"	"<p>Black Tip. AISI 8660 Chrome-Molybdenum Vanadium steel with satin finish. Duplex Component handle designed for rapid rotation, greater comfort, and   control. Fast turning swivel caps. Imprinted sizes on handle for easy selection. Blade length 50mm.</p>
<p>Set Contains:</p>
<ul>
    <li>Slotted: 1.6mm, 2.0mm, 2.4mm, 3.0mm</li>
    <li>Phillips: #00, #0, #1</li>
    <li>Carrying Case</li>
</ul>
<p>Aven Tools, catalog No 13940</p>"	"Hardware > Tools > Screwdrivers > Manual Screwdrivers"	
704-011	"Aven Precision Screwdriver Set 14-in-1 T5 T6 to T10"	http://www.cmlsupply.com/aven-precision-screwdriver-set-14-in-1-t5-t6-to-t10.html	17.99	New	Aven	13941	0.5000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/704-011.jpg	"Business & Industrial"	"In Stock"	"<p>Black Tip. AISI 8660 Chrome-Molybdenum Vanadium steel with satin finish. Duplex Component handle designed for rapid rotation, greater comfort, and control. Imprinted sizes on blade for easy selection. Blade length adjusts in and out of handle up to 4&quot;.</p>
<p>Set Contains:</p>
<ul>
    <li>Slotted: 1.5mm, 2.0mm, 3.0mm, 4.0mm</li>
    <li>Phillips: #000, #00, #0, #1</li>
    <li>Torx Star: T-5, T-6, T-7, T-8, T-9, T-10</li>
    <li>Carrying Case</li>
</ul>
<p>Aven Tools, catalog No 13941</p>
<p>Shipping Weight: 0.5lbs</p>
<div>Warranty: 30 day satisfaction guarantee through us, 1 year warranty directly with Aven Tools.</div>
<div>Ship Weight: 0.5 lbs.</div>
<p><img border=""0"" align=""middle"" width=""120"" alt=""Aven Tools"" src=""http://www.cmlsupply.com/avenlogosm.jpg"" /></p>"	"Hardware > Tools > Screwdrivers > Manual Screwdrivers"	
